# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
1.1807e+01 1.6976e-04 7.6401e-06
1.1825e+01 1.7751e-04 7.6284e-06
1.1843e+01 1.7324e-04 7.9045e-06
1.1861e+01 2.1078e-04 7.9071e-06
1.1879e+01 2.2172e-04 8.1573e-06
1.1896e+01 2.0320e-04 8.3428e-06
1.1914e+01 1.8044e-04 8.5984e-06
1.1932e+01 1.3802e-04 8.7394e-06
1.1949e+01 1.5289e-04 8.9446e-06
1.1967e+01 1.6529e-04 8.8426e-06
