# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
9.3143e+00 2.9166e-04 1.9928e-06
9.3402e+00 2.9170e-04 2.0824e-06
9.3660e+00 3.0930e-04 2.0917e-06
9.3917e+00 3.5993e-04 2.2399e-06
9.4173e+00 4.0240e-04 2.2797e-06
9.4428e+00 3.9944e-04 2.3086e-06
9.4681e+00 3.3529e-04 2.2095e-06
9.4934e+00 2.9448e-04 2.1479e-06
9.5185e+00 2.8627e-04 2.1429e-06
9.5436e+00 3.2169e-04 2.3302e-06
9.5685e+00 3.6771e-04 2.3525e-06
9.5934e+00 4.3132e-04 2.4896e-06
9.6181e+00 4.4260e-04 2.5147e-06
9.6428e+00 3.9123e-04 2.4353e-06
9.6674e+00 3.1688e-04 2.3026e-06
9.6918e+00 2.8223e-04 2.2727e-06
9.7162e+00 3.1964e-04 2.3420e-06
9.7404e+00 3.9217e-04 2.5192e-06
9.7646e+00 4.6821e-04 2.6579e-06
9.7886e+00 5.3377e-04 2.8460e-06
9.8126e+00 5.6022e-04 2.8584e-06
9.8365e+00 4.8934e-04 2.7750e-06
9.8603e+00 4.0050e-04 2.6107e-06
9.8839e+00 3.4395e-04 2.6382e-06
9.9076e+00 3.5515e-04 2.5596e-06
9.9311e+00 4.4919e-04 2.8060e-06
9.9546e+00 5.4668e-04 2.9483e-06
9.9779e+00 6.2595e-04 3.1718e-06
1.0001e+01 6.2694e-04 3.1766e-06
1.0024e+01 5.7408e-04 3.1519e-06
1.0048e+01 4.9753e-04 3.0205e-06
1.0071e+01 4.3011e-04 2.7779e-06
1.0094e+01 4.4927e-04 2.9639e-06
1.0116e+01 5.3787e-04 3.2158e-06
1.0139e+01 6.4198e-04 3.4067e-06
1.0161e+01 7.0490e-04 3.6054e-06
1.0184e+01 7.2407e-04 3.6117e-06
1.0207e+01 7.1293e-04 3.6578e-06
1.0229e+01 6.6703e-04 3.6080e-06
1.0251e+01 5.9032e-04 3.4800e-06
1.0274e+01 4.7846e-04 3.2556e-06
1.0296e+01 3.4193e-04 3.0824e-06
1.0318e+01 2.3680e-04 2.8140e-06
1.0340e+01 1.4260e-04 2.6386e-06
1.0363e+01 9.5413e-05 2.5295e-06
1.0384e+01 1.1050e-04 2.6829e-06
1.0405e+01 1.4474e-04 2.8637e-06
1.0427e+01 1.8832e-04 3.0306e-06
1.0449e+01 2.4058e-04 3.1350e-06
1.0471e+01 2.4519e-04 3.5068e-06
1.0492e+01 2.6165e-04 3.2889e-06
1.0514e+01 2.5846e-04 3.3820e-06
1.0536e+01 2.7140e-04 3.3820e-06
1.0557e+01 3.1020e-04 3.5757e-06
1.0578e+01 3.5458e-04 3.6782e-06
1.0600e+01 3.7818e-04 3.7334e-06
1.0621e+01 3.7045e-04 3.8114e-06
1.0642e+01 3.2866e-04 3.8983e-06
1.0662e+01 2.5194e-04 3.5366e-06
1.0683e+01 1.7790e-04 3.5374e-06
1.0704e+01 1.2429e-04 3.4526e-06
1.0725e+01 8.8071e-05 3.4539e-06
1.0746e+01 8.1471e-05 3.3803e-06
1.0767e+01 9.9193e-05 3.4985e-06
1.0788e+01 1.4061e-04 3.7360e-06
1.0809e+01 1.8294e-04 4.0060e-06
1.0829e+01 2.3568e-04 4.0378e-06
1.0850e+01 2.8256e-04 4.2996e-06
1.0870e+01 3.2196e-04 4.2769e-06
1.0891e+01 3.6080e-04 4.6140e-06
1.0911e+01 3.7867e-04 4.6883e-06
1.0931e+01 4.2290e-04 4.6686e-06
1.0951e+01 4.0608e-04 5.0410e-06
1.0971e+01 3.6942e-04 5.0877e-06
1.0992e+01 3.5830e-04 5.1803e-06
1.1012e+01 3.7949e-04 5.2430e-06
1.1032e+01 4.1890e-04 5.0721e-06
1.1052e+01 5.1418e-04 5.6873e-06
1.1072e+01 5.5941e-04 5.7970e-06
1.1092e+01 5.8620e-04 6.0351e-06
1.1112e+01 5.9056e-04 6.1500e-06
1.1132e+01 6.1787e-04 6.2952e-06
1.1152e+01 5.9607e-04 6.1417e-06
1.1171e+01 5.5875e-04 6.3818e-06
1.1190e+01 4.7638e-04 6.1675e-06
1.1210e+01 4.0793e-04 6.3106e-06
1.1229e+01 3.6140e-04 5.9413e-06
1.1249e+01 3.7077e-04 6.3835e-06
1.1268e+01 4.3736e-04 6.4332e-06
1.1288e+01 5.2170e-04 6.9584e-06
1.1307e+01 5.9710e-04 7.0061e-06
1.1327e+01 6.2816e-04 7.3448e-06
1.1346e+01 6.3133e-04 7.3190e-06
1.1365e+01 6.1017e-04 7.4485e-06
1.1384e+01 6.0096e-04 7.3717e-06
1.1403e+01 5.9948e-04 7.5100e-06
1.1423e+01 5.3852e-04 7.2042e-06
1.1442e+01 4.5437e-04 7.2391e-06
1.1460e+01 4.1070e-04 6.9854e-06
1.1479e+01 3.8825e-04 7.2951e-06
1.1498e+01 3.7098e-04 7.3539e-06
1.1516e+01 3.8369e-04 7.5816e-06
1.1535e+01 4.0338e-04 7.4036e-06
1.1554e+01 4.8940e-04 8.2928e-06
1.1573e+01 5.5500e-04 8.3257e-06
1.1591e+01 5.8042e-04 8.5634e-06
1.1610e+01 6.0723e-04 8.4294e-06
1.1629e+01 5.9899e-04 8.9460e-06
1.1647e+01 5.4043e-04 8.8949e-06
1.1666e+01 5.4636e-04 8.6923e-06
1.1684e+01 4.5801e-04 8.9635e-06
1.1702e+01 3.8109e-04 8.5673e-06
1.1721e+01 3.4399e-04 8.5093e-06
1.1738e+01 2.8604e-04 9.1042e-06
1.1756e+01 3.1328e-04 9.1991e-06
1.1775e+01 3.8727e-04 9.8834e-06
1.1793e+01 3.9260e-04 9.6800e-06
